latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
58.94552,5.650224,15.0,7200,Europe/Oslo,CEST

time,temperature_2m (°C),cloud_cover (%),wind_speed_10m (m/s),is_day (),sunshine_duration (s)
2016-10-12T14:00,9.6,8,0.85,1,3600.00
2016-10-12T15:00,10.0,10,1.40,1,3600.00
2016-10-12T16:00,10.1,8,1.46,1,3600.00
2016-10-12T17:00,9.9,4,1.92,1,3600.00
2016-10-12T18:00,8.5,7,2.33,1,3446.22
2016-10-12T19:00,9.2,2,1.52,0,0.00
2016-10-12T20:00,7.5,4,0.71,0,0.00
2016-10-12T21:00,6.7,6,0.91,0,0.00
2016-10-12T22:00,7.2,10,0.91,0,0.00
2016-10-12T23:00,7.3,6,1.43,0,0.00
2016-10-13T00:00,7.2,14,3.00,0,0.00
2016-10-13T01:00,7.2,19,3.62,0,0.00
2016-10-13T02:00,7.1,34,3.94,0,0.00
2016-10-13T03:00,7.2,40,4.11,0,0.00
2016-10-13T04:00,7.2,38,4.30,0,0.00
2016-10-13T05:00,7.3,34,4.33,0,0.00
2016-10-13T06:00,7.4,38,4.51,0,0.00
2016-10-13T07:00,7.3,38,4.70,0,0.00
2016-10-13T08:00,7.3,41,4.80,0,0.00
2016-10-13T09:00,7.3,38,4.90,1,58.10
2016-10-13T10:00,7.6,38,4.80,1,3600.00
2016-10-13T11:00,8.0,44,4.84,1,3600.00
2016-10-13T12:00,8.4,51,4.96,1,3600.00
2016-10-13T13:00,8.9,52,4.95,1,3600.00
2016-10-13T14:00,9.3,56,4.75,1,3600.00
2016-10-13T15:00,9.4,69,4.61,1,3600.00
2016-10-13T16:00,9.1,66,4.78,1,3600.00
2016-10-13T17:00,8.8,59,4.85,1,3600.00
2016-10-13T18:00,8.4,35,5.20,1,3264.83
2016-10-13T19:00,8.0,40,5.55,0,0.00
2016-10-13T20:00,7.8,56,5.89,0,0.00
2016-10-13T21:00,7.6,52,6.14,0,0.00
2016-10-13T22:00,7.6,25,6.20,0,0.00
2016-10-13T23:00,7.5,24,5.98,0,0.00
2016-10-14T00:00,7.4,40,5.85,0,0.00
2016-10-14T01:00,7.3,51,5.45,0,0.00
2016-10-14T02:00,7.2,47,5.20,0,0.00
2016-10-14T03:00,7.3,42,5.30,0,0.00
2016-10-14T04:00,7.1,37,5.41,0,0.00
2016-10-14T05:00,7.1,35,5.61,0,0.00
2016-10-14T06:00,7.0,28,5.90,0,0.00
2016-10-14T07:00,7.1,29,5.90,0,0.00
2016-10-14T08:00,7.1,36,5.60,0,0.00
2016-10-14T09:00,7.2,28,5.40,1,0.00
2016-10-14T10:00,7.7,20,5.10,1,3600.00
2016-10-14T11:00,8.1,6,4.61,1,3600.00
2016-10-14T12:00,8.8,10,3.40,1,3600.00
2016-10-14T13:00,9.5,14,3.91,1,3600.00
2016-10-14T14:00,9.9,17,4.12,1,3600.00
2016-10-14T15:00,10.3,2,4.30,1,3600.00
2016-10-14T16:00,10.2,6,3.83,1,3600.00
2016-10-14T17:00,9.9,13,4.03,1,3600.00
2016-10-14T18:00,9.4,29,4.98,1,3083.93
2016-10-14T19:00,8.6,21,5.14,0,0.00
2016-10-14T20:00,8.2,15,5.53,0,0.00
2016-10-14T21:00,7.9,38,6.04,0,0.00
2016-10-14T22:00,7.9,62,6.51,0,0.00
2016-10-14T23:00,8.0,65,6.80,0,0.00
2016-10-15T00:00,8.2,63,6.00,0,0.00
2016-10-15T01:00,8.2,52,6.30,0,0.00
2016-10-15T02:00,8.0,43,6.43,0,0.00
2016-10-15T03:00,8.1,33,7.00,0,0.00
2016-10-15T04:00,8.0,32,7.21,0,0.00
2016-10-15T05:00,8.0,44,6.70,0,0.00
2016-10-15T06:00,8.2,52,6.61,0,0.00
2016-10-15T07:00,8.0,84,7.30,0,0.00
2016-10-15T08:00,8.1,98,7.98,0,0.00
2016-10-15T09:00,8.3,91,8.10,1,0.00
2016-10-15T10:00,8.7,92,8.26,1,0.00
2016-10-15T11:00,9.2,100,7.41,1,1075.19
2016-10-15T12:00,9.7,84,5.51,1,0.00
2016-10-15T13:00,9.9,76,6.31,1,0.00
2016-10-15T14:00,10.0,100,7.13,1,0.00
2016-10-15T15:00,9.8,100,8.60,1,0.00
2016-10-15T16:00,9.5,100,9.20,1,0.00
2016-10-15T17:00,9.6,100,9.52,1,0.00
2016-10-15T18:00,9.9,96,9.46,1,0.00
2016-10-15T19:00,9.7,100,9.34,0,0.00
2016-10-15T20:00,9.4,100,9.34,0,0.00
2016-10-15T21:00,9.2,100,9.80,0,0.00
2016-10-15T22:00,8.9,96,10.29,0,0.00
2016-10-15T23:00,8.8,87,10.40,0,0.00
2016-10-16T00:00,8.8,100,8.32,0,0.00
2016-10-16T01:00,8.8,71,9.05,0,0.00
2016-10-16T02:00,9.0,70,9.18,0,0.00
2016-10-16T03:00,9.0,63,9.21,0,0.00
2016-10-16T04:00,9.0,64,9.40,0,0.00
2016-10-16T05:00,9.0,77,9.53,0,0.00
2016-10-16T06:00,8.9,88,10.02,0,0.00
2016-10-16T07:00,9.0,70,10.31,0,0.00
2016-10-16T08:00,9.0,83,10.32,0,0.00
2016-10-16T09:00,8.9,53,9.73,1,0.00
2016-10-16T10:00,9.0,38,9.40,1,3423.17
2016-10-16T11:00,9.1,16,9.36,1,3600.00
2016-10-16T12:00,9.6,24,8.81,1,3600.00
2016-10-16T13:00,10.0,51,9.49,1,3600.00
2016-10-16T14:00,10.1,75,10.29,1,3600.00
2016-10-16T15:00,10.2,67,9.75,1,3600.00
2016-10-16T16:00,10.2,42,9.49,1,3600.00
2016-10-16T17:00,10.0,47,9.66,1,3186.88
2016-10-16T18:00,10.0,50,9.72,1,964.48
2016-10-16T19:00,9.9,73,9.80,0,0.00
2016-10-16T20:00,9.9,58,10.12,0,0.00
2016-10-16T21:00,10.0,46,10.48,0,0.00
2016-10-16T22:00,10.2,59,10.38,0,0.00
2016-10-16T23:00,10.3,80,9.93,0,0.00
2016-10-17T00:00,10.2,77,9.48,0,0.00
2016-10-17T01:00,10.3,81,9.66,0,0.00
2016-10-17T02:00,10.5,73,10.11,0,0.00
2016-10-17T03:00,10.5,66,10.29,0,0.00
2016-10-17T04:00,10.6,100,10.42,0,0.00
2016-10-17T05:00,10.7,92,10.42,0,0.00
2016-10-17T06:00,10.8,90,10.38,0,0.00
2016-10-17T07:00,10.9,93,10.15,0,0.00
2016-10-17T08:00,11.1,100,10.02,0,0.00
2016-10-17T09:00,11.1,100,10.25,1,0.00
2016-10-17T10:00,11.2,100,10.24,1,0.00
2016-10-17T11:00,11.2,100,10.30,1,0.00
2016-10-17T12:00,11.2,71,8.46,1,0.00
2016-10-17T13:00,11.1,100,9.76,1,0.00
2016-10-17T14:00,10.6,100,9.32,1,0.00
2016-10-17T15:00,10.5,100,9.85,1,0.00
2016-10-17T16:00,10.6,100,10.26,1,0.00
2016-10-17T17:00,10.7,100,10.07,1,0.00
2016-10-17T18:00,10.8,94,9.46,1,0.00
2016-10-17T19:00,11.0,100,9.15,0,0.00
2016-10-17T20:00,11.4,100,8.79,0,0.00
2016-10-17T21:00,11.4,100,8.41,0,0.00
2016-10-17T22:00,11.5,100,8.26,0,0.00
2016-10-17T23:00,11.6,100,7.96,0,0.00
2016-10-18T00:00,11.3,100,8.14,0,0.00
2016-10-18T01:00,11.3,100,7.42,0,0.00
2016-10-18T02:00,11.4,100,7.42,0,0.00
2016-10-18T03:00,11.4,100,7.50,0,0.00
2016-10-18T04:00,11.5,100,7.21,0,0.00
2016-10-18T05:00,11.5,100,6.93,0,0.00
2016-10-18T06:00,11.5,100,6.94,0,0.00
2016-10-18T07:00,11.4,100,6.98,0,0.00
2016-10-18T08:00,11.4,85,7.06,0,0.00
2016-10-18T09:00,11.1,100,7.16,1,0.00
2016-10-18T10:00,11.2,100,7.24,1,0.00
2016-10-18T11:00,11.4,100,7.26,1,0.00
2016-10-18T12:00,11.7,100,6.09,1,496.87
2016-10-18T13:00,11.7,100,6.38,1,0.00
2016-10-18T14:00,11.7,100,5.94,1,0.00
2016-10-18T15:00,11.6,100,6.38,1,0.00
2016-10-18T16:00,11.7,100,6.80,1,0.00
2016-10-18T17:00,11.7,100,6.56,1,0.00
2016-10-18T18:00,11.7,100,6.12,1,0.00
2016-10-18T19:00,11.8,100,5.71,0,0.00
2016-10-18T20:00,11.6,100,5.33,0,0.00
2016-10-18T21:00,11.6,100,5.07,0,0.00
2016-10-18T22:00,11.5,100,5.25,0,0.00
2016-10-18T23:00,11.2,94,5.32,0,0.00
2016-10-19T00:00,11.0,88,5.00,0,0.00
2016-10-19T01:00,11.0,100,5.10,0,0.00
2016-10-19T02:00,11.0,92,5.10,0,0.00
2016-10-19T03:00,11.0,56,5.00,0,0.00
2016-10-19T04:00,11.0,75,5.10,0,0.00
2016-10-19T05:00,11.0,74,4.90,0,0.00
2016-10-19T06:00,10.9,89,4.70,0,0.00
2016-10-19T07:00,10.8,74,4.30,0,0.00
2016-10-19T08:00,10.7,50,4.10,0,0.00
2016-10-19T09:00,10.5,31,3.54,1,0.00
2016-10-19T10:00,10.6,31,3.04,1,3177.68
2016-10-19T11:00,11.1,34,2.61,1,3600.00
2016-10-19T12:00,11.6,64,2.73,1,3600.00
2016-10-19T13:00,12.2,56,2.91,1,3600.00
2016-10-19T14:00,12.4,63,2.75,1,3600.00
2016-10-19T15:00,12.7,61,2.73,1,3600.00
2016-10-19T16:00,12.6,43,2.63,1,3600.00
2016-10-19T17:00,12.5,11,2.42,1,3600.00
2016-10-19T18:00,11.7,18,2.40,1,1952.78
2016-10-19T19:00,11.1,41,2.62,0,0.00
2016-10-19T20:00,10.5,37,2.62,0,0.00
2016-10-19T21:00,10.2,48,2.37,0,0.00
2016-10-19T22:00,9.8,63,2.20,0,0.00
2016-10-19T23:00,9.2,58,1.84,0,0.00
2016-10-20T00:00,9.0,29,2.05,0,0.00
2016-10-20T01:00,8.9,26,2.41,0,0.00
2016-10-20T02:00,8.7,26,2.56,0,0.00
2016-10-20T03:00,8.5,54,2.41,0,0.00
2016-10-20T04:00,8.5,69,2.48,0,0.00
2016-10-20T05:00,8.5,68,2.50,0,0.00
2016-10-20T06:00,8.5,53,2.42,0,0.00
2016-10-20T07:00,8.7,54,2.28,0,0.00
2016-10-20T08:00,8.5,52,2.02,0,0.00
2016-10-20T09:00,8.7,57,2.01,1,0.00
2016-10-20T10:00,9.1,59,2.06,1,2047.07
2016-10-20T11:00,10.0,62,1.90,1,3600.00
2016-10-20T12:00,10.5,69,1.24,1,3600.00
2016-10-20T13:00,11.3,57,1.51,1,3600.00
2016-10-20T14:00,11.7,79,1.87,1,3600.00
2016-10-20T15:00,11.9,66,2.06,1,3600.00
2016-10-20T16:00,11.7,52,2.19,1,3600.00
2016-10-20T17:00,11.3,75,2.16,1,3600.00
2016-10-20T18:00,10.9,61,2.06,1,915.04
2016-10-20T19:00,10.5,60,1.94,0,0.00
2016-10-20T20:00,10.5,63,2.02,0,0.00
2016-10-20T21:00,10.3,64,2.21,0,0.00
2016-10-20T22:00,10.0,72,2.41,0,0.00
2016-10-20T23:00,9.6,79,2.52,0,0.00
2016-10-21T00:00,9.5,94,0.82,0,0.00
2016-10-21T01:00,9.1,68,1.30,0,0.00
2016-10-21T02:00,8.8,100,2.16,0,0.00
2016-10-21T03:00,8.6,94,2.56,0,0.00
2016-10-21T04:00,8.5,94,2.56,0,0.00
2016-10-21T05:00,8.2,100,2.40,0,0.00
2016-10-21T06:00,8.3,100,2.28,0,0.00
2016-10-21T07:00,8.1,94,2.33,0,0.00
2016-10-21T08:00,8.1,76,2.63,0,0.00
2016-10-21T09:00,8.0,34,2.91,1,0.00
2016-10-21T10:00,7.9,20,3.16,1,2866.35
2016-10-21T11:00,8.0,19,3.30,1,3600.00
2016-10-21T12:00,8.6,18,3.01,1,3600.00
2016-10-21T13:00,9.0,32,3.40,1,3600.00
2016-10-21T14:00,9.4,15,3.32,1,3600.00
2016-10-21T15:00,9.7,11,3.23,1,3600.00
2016-10-21T16:00,9.7,9,2.95,1,3600.00
2016-10-21T17:00,9.4,23,2.39,1,3600.00
2016-10-21T18:00,8.9,36,2.13,1,1844.68
2016-10-21T19:00,8.4,46,2.28,0,0.00
2016-10-21T20:00,8.3,61,2.51,0,0.00
2016-10-21T21:00,8.1,62,2.42,0,0.00
2016-10-21T22:00,8.2,39,2.20,0,0.00
2016-10-21T23:00,8.0,23,2.05,0,0.00
2016-10-22T00:00,7.6,38,1.80,0,0.00
2016-10-22T01:00,8.1,61,2.02,0,0.00
2016-10-22T02:00,8.1,56,2.62,0,0.00
2016-10-22T03:00,8.4,60,2.69,0,0.00
2016-10-22T04:00,8.4,60,2.77,0,0.00
2016-10-22T05:00,8.4,60,2.70,0,0.00
2016-10-22T06:00,8.4,59,2.84,0,0.00
2016-10-22T07:00,8.5,61,3.20,0,0.00
2016-10-22T08:00,8.4,60,3.50,0,0.00
2016-10-22T09:00,8.3,60,3.62,1,0.00
2016-10-22T10:00,8.2,55,3.75,1,21.16
2016-10-22T11:00,8.3,56,3.61,1,1909.97
2016-10-22T12:00,8.7,24,1.77,1,3600.00
2016-10-22T13:00,8.9,27,2.62,1,3600.00
2016-10-22T14:00,9.1,39,2.77,1,3600.00
2016-10-22T15:00,9.0,41,3.02,1,2781.42
2016-10-22T16:00,8.9,72,3.28,1,0.00
2016-10-22T17:00,8.6,77,3.49,1,0.00
2016-10-22T18:00,8.4,69,3.79,1,0.00
2016-10-22T19:00,8.0,52,3.96,0,0.00
2016-10-22T20:00,7.6,59,4.03,0,0.00
2016-10-22T21:00,7.2,63,4.08,0,0.00
2016-10-22T22:00,7.1,70,4.27,0,0.00
2016-10-22T23:00,7.1,62,4.30,0,0.00
2016-10-23T00:00,7.2,70,3.44,0,0.00
2016-10-23T01:00,7.1,92,3.72,0,0.00
2016-10-23T02:00,7.2,91,3.89,0,0.00
2016-10-23T03:00,7.1,89,3.96,0,0.00
2016-10-23T04:00,7.0,89,3.96,0,0.00
2016-10-23T05:00,6.8,90,3.86,0,0.00
2016-10-23T06:00,6.4,91,4.00,0,0.00
2016-10-23T07:00,6.3,90,3.97,0,0.00
2016-10-23T08:00,6.3,60,3.82,0,0.00
2016-10-23T09:00,6.5,69,4.06,1,0.00
2016-10-23T10:00,6.6,75,4.34,1,0.00
2016-10-23T11:00,6.8,74,4.20,1,0.00
2016-10-23T12:00,7.3,62,3.88,1,179.23
2016-10-23T13:00,7.9,59,3.40,1,3380.57
2016-10-23T14:00,8.6,70,3.48,1,3600.00
2016-10-23T15:00,8.8,59,2.98,1,3600.00
2016-10-23T16:00,9.0,58,2.77,1,3600.00
2016-10-23T17:00,8.9,58,3.14,1,3600.00
2016-10-23T18:00,8.8,53,3.35,1,0.00
2016-10-23T19:00,8.4,49,3.58,0,0.00
2016-10-23T20:00,8.1,31,3.85,0,0.00
2016-10-23T21:00,8.0,36,4.00,0,0.00
2016-10-23T22:00,8.0,38,4.12,0,0.00
2016-10-23T23:00,8.1,32,4.03,0,0.00
2016-10-24T00:00,7.9,64,3.05,0,0.00
2016-10-24T01:00,7.9,15,3.23,0,0.00
2016-10-24T02:00,8.0,32,3.29,0,0.00
2016-10-24T03:00,7.9,42,3.42,0,0.00
2016-10-24T04:00,7.9,36,3.92,0,0.00
2016-10-24T05:00,8.0,26,4.30,0,0.00
2016-10-24T06:00,8.0,17,4.74,0,0.00
2016-10-24T07:00,8.0,13,4.64,0,0.00
2016-10-24T08:00,8.0,3,4.42,0,0.00
2016-10-24T09:00,8.0,15,4.33,1,0.00
2016-10-24T10:00,8.4,30,4.36,1,2389.78
2016-10-24T11:00,9.0,26,4.46,1,3600.00
2016-10-24T12:00,9.4,38,4.14,1,3600.00
2016-10-24T13:00,9.9,17,4.77,1,3600.00
2016-10-24T14:00,10.1,15,4.97,1,3600.00
2016-10-24T15:00,10.2,20,4.68,1,3600.00
2016-10-24T16:00,10.0,9,4.14,1,3600.00
2016-10-24T17:00,9.7,3,3.49,1,3600.00
2016-10-24T18:00,9.3,1,3.21,1,1321.51
2016-10-24T19:00,8.8,1,2.92,0,0.00
2016-10-24T20:00,8.3,1,2.75,0,0.00
2016-10-24T21:00,7.8,0,2.52,0,0.00
2016-10-24T22:00,7.2,16,2.10,0,0.00
2016-10-24T23:00,6.8,33,1.73,0,0.00
2016-10-25T00:00,6.8,38,1.25,0,0.00
2016-10-25T01:00,6.4,49,1.42,0,0.00
2016-10-25T02:00,6.6,40,1.50,0,0.00
2016-10-25T03:00,6.3,48,1.35,0,0.00
2016-10-25T04:00,6.0,52,1.50,0,0.00
2016-10-25T05:00,5.8,63,1.50,0,0.00
2016-10-25T06:00,5.6,43,1.44,0,0.00
2016-10-25T07:00,5.5,51,1.50,0,0.00
2016-10-25T08:00,5.3,50,1.46,0,0.00
2016-10-25T09:00,5.7,44,1.61,1,0.00
2016-10-25T10:00,6.6,39,1.78,1,2227.84
2016-10-25T11:00,7.7,28,2.05,1,3600.00
2016-10-25T12:00,8.3,34,2.48,1,3600.00
2016-10-25T13:00,8.7,30,2.25,1,3600.00
2016-10-25T14:00,9.0,33,2.65,1,3600.00
2016-10-25T15:00,9.1,80,3.20,1,3600.00
2016-10-25T16:00,8.8,100,3.37,1,3600.00
2016-10-25T17:00,8.6,100,3.45,1,2559.31
2016-10-25T18:00,8.4,85,3.61,1,0.00
2016-10-25T19:00,8.0,66,3.83,0,0.00
2016-10-25T20:00,8.1,98,4.24,0,0.00
2016-10-25T21:00,7.8,100,4.46,0,0.00
2016-10-25T22:00,7.8,88,5.10,0,0.00
2016-10-25T23:00,8.0,79,5.73,0,0.00
2016-10-26T00:00,7.7,88,5.55,0,0.00
2016-10-26T01:00,7.9,100,5.92,0,0.00
2016-10-26T02:00,8.1,100,6.30,0,0.00
2016-10-26T03:00,8.4,100,6.62,0,0.00
2016-10-26T04:00,8.6,100,6.76,0,0.00
2016-10-26T05:00,8.5,100,7.13,0,0.00
2016-10-26T06:00,8.7,100,6.95,0,0.00
2016-10-26T07:00,8.8,100,7.32,0,0.00
2016-10-26T08:00,8.8,100,7.34,0,0.00
2016-10-26T09:00,8.9,84,7.69,1,0.00
2016-10-26T10:00,9.1,89,7.79,1,0.00
2016-10-26T11:00,9.5,100,7.74,1,0.00
2016-10-26T12:00,9.8,100,7.17,1,0.00
2016-10-26T13:00,10.0,100,7.69,1,0.00
2016-10-26T14:00,10.3,100,7.72,1,0.00
2016-10-26T15:00,10.5,100,8.08,1,0.00
2016-10-26T16:00,10.9,100,7.20,1,0.00
2016-10-26T17:00,11.3,100,7.25,1,0.00
2016-10-26T18:00,11.5,100,6.74,1,0.00
2016-10-26T19:00,11.5,100,6.25,0,0.00
2016-10-26T20:00,11.4,100,5.63,0,0.00
2016-10-26T21:00,11.5,99,4.63,0,0.00
2016-10-26T22:00,11.4,80,4.60,0,0.00
2016-10-26T23:00,11.3,81,5.10,0,0.00
2016-10-27T00:00,11.2,32,4.73,0,0.00
2016-10-27T01:00,10.8,10,4.73,0,0.00
2016-10-27T02:00,10.6,22,4.54,0,0.00
2016-10-27T03:00,10.5,28,5.74,0,0.00
2016-10-27T04:00,10.5,27,5.01,0,0.00
2016-10-27T05:00,10.6,40,4.91,0,0.00
2016-10-27T06:00,10.5,16,4.40,0,0.00
2016-10-27T07:00,10.4,13,4.05,0,0.00
2016-10-27T08:00,10.4,23,4.32,0,0.00
2016-10-27T09:00,10.5,52,4.34,1,0.00
2016-10-27T10:00,10.7,46,5.24,1,0.00
2016-10-27T11:00,11.1,42,6.24,1,3600.00
2016-10-27T12:00,11.5,52,6.74,1,3600.00
2016-10-27T13:00,11.4,61,7.34,1,3600.00
2016-10-27T14:00,11.2,65,7.38,1,2972.42
2016-10-27T15:00,11.2,56,6.93,1,299.51
2016-10-27T16:00,11.3,100,7.02,1,148.78
2016-10-27T17:00,11.3,100,6.70,1,0.00
2016-10-27T18:00,11.3,97,6.11,0,0.00
2016-10-27T19:00,11.6,94,6.16,0,0.00
2016-10-27T20:00,11.6,100,6.66,0,0.00
2016-10-27T21:00,11.8,100,6.93,0,0.00
2016-10-27T22:00,11.9,100,6.94,0,0.00
2016-10-27T23:00,11.9,100,7.32,0,0.00
2016-10-28T00:00,12.0,100,8.79,0,0.00
2016-10-28T01:00,12.1,100,9.11,0,0.00
2016-10-28T02:00,11.6,100,8.51,0,0.00
2016-10-28T03:00,11.0,39,7.87,0,0.00
2016-10-28T04:00,10.3,45,7.93,0,0.00
2016-10-28T05:00,9.8,45,7.27,0,0.00
2016-10-28T06:00,9.5,68,7.94,0,0.00
2016-10-28T07:00,9.1,88,7.69,0,0.00
2016-10-28T08:00,9.0,96,8.67,0,0.00
2016-10-28T09:00,9.1,63,9.04,1,0.00
2016-10-28T10:00,9.3,66,9.87,1,0.00
2016-10-28T11:00,9.5,56,10.14,1,1901.67
2016-10-28T12:00,9.2,61,9.96,1,2232.88
2016-10-28T13:00,9.4,64,10.83,1,3600.00
2016-10-28T14:00,9.6,46,11.15,1,3600.00
2016-10-28T15:00,9.6,38,10.70,1,3600.00
2016-10-28T16:00,9.7,42,11.19,1,3600.00
2016-10-28T17:00,9.1,55,11.09,1,3600.00
2016-10-28T18:00,9.2,55,11.23,0,67.68
2016-10-28T19:00,9.0,77,10.67,0,0.00
2016-10-28T20:00,8.9,69,10.55,0,0.00
2016-10-28T21:00,8.9,74,9.64,0,0.00
2016-10-28T22:00,8.8,80,9.32,0,0.00
2016-10-28T23:00,8.8,56,9.81,0,0.00
2016-10-29T00:00,8.9,73,9.90,0,0.00
2016-10-29T01:00,8.7,92,9.20,0,0.00
2016-10-29T02:00,8.8,99,9.17,0,0.00
2016-10-29T03:00,8.7,49,9.51,0,0.00
2016-10-29T04:00,8.6,63,9.34,0,0.00
2016-10-29T05:00,8.5,52,9.41,0,0.00
2016-10-29T06:00,8.6,36,9.03,0,0.00
2016-10-29T07:00,8.4,28,8.68,0,0.00
2016-10-29T08:00,8.3,44,8.98,0,0.00
2016-10-29T09:00,8.5,33,8.98,1,0.00
2016-10-29T10:00,8.7,55,8.94,1,305.32
2016-10-29T11:00,9.2,56,8.21,1,3600.00
2016-10-29T12:00,10.0,49,7.58,1,3600.00
2016-10-29T13:00,10.2,53,7.88,1,3600.00
2016-10-29T14:00,10.2,82,7.66,1,3600.00
2016-10-29T15:00,10.0,75,7.79,1,3600.00
2016-10-29T16:00,9.9,58,7.31,1,2976.52
2016-10-29T17:00,9.6,58,6.71,1,3600.00
2016-10-29T18:00,9.4,30,5.86,0,0.00
2016-10-29T19:00,9.3,42,5.37,0,0.00
2016-10-29T20:00,9.2,66,5.02,0,0.00
2016-10-29T21:00,8.9,67,4.62,0,0.00
2016-10-29T22:00,8.5,86,3.86,0,0.00
2016-10-29T23:00,8.6,100,3.55,0,0.00
2016-10-30T00:00,9.1,100,2.96,0,0.00
2016-10-30T01:00,9.1,77,2.52,0,0.00
2016-10-30T02:00,8.7,100,2.43,0,0.00
2016-10-30T03:00,8.7,69,2.20,0,0.00
2016-10-30T04:00,8.7,73,1.87,0,0.00
2016-10-30T05:00,8.7,83,2.28,0,0.00
2016-10-30T06:00,8.8,89,3.04,0,0.00
2016-10-30T07:00,8.6,92,2.62,0,0.00
2016-10-30T08:00,8.4,100,2.48,0,0.00
2016-10-30T09:00,8.1,100,1.91,1,0.00
2016-10-30T10:00,8.1,100,0.85,1,0.00
2016-10-30T11:00,8.5,100,0.22,1,0.00
2016-10-30T12:00,8.6,100,1.26,1,0.00
2016-10-30T13:00,9.1,100,1.89,1,1955.17
2016-10-30T14:00,9.2,100,1.12,1,980.15
2016-10-30T15:00,9.2,100,1.06,1,0.00
2016-10-30T16:00,9.4,100,0.81,1,0.00
2016-10-30T17:00,9.4,100,0.94,1,0.00
2016-10-30T18:00,9.1,100,1.36,0,0.00
2016-10-30T19:00,9.4,100,1.98,0,0.00
2016-10-30T20:00,9.4,100,2.12,0,0.00
2016-10-30T21:00,9.6,100,2.30,0,0.00
2016-10-30T22:00,9.7,100,2.33,0,0.00
2016-10-30T23:00,9.8,100,2.15,0,0.00
2016-10-31T00:00,9.9,100,2.12,0,0.00
2016-10-31T01:00,9.9,100,1.46,0,0.00
2016-10-31T02:00,10.1,100,1.08,0,0.00
2016-10-31T03:00,9.9,100,0.78,0,0.00
2016-10-31T04:00,10.1,100,0.54,0,0.00
2016-10-31T05:00,10.2,100,1.06,0,0.00
2016-10-31T06:00,9.9,100,1.56,0,0.00
2016-10-31T07:00,10.2,100,1.77,0,0.00
2016-10-31T08:00,10.1,100,1.49,0,0.00
2016-10-31T09:00,9.9,100,0.92,1,0.00
2016-10-31T10:00,9.8,100,1.49,1,0.00
2016-10-31T11:00,9.8,100,1.70,1,0.00
2016-10-31T12:00,10.3,100,3.10,1,0.00
2016-10-31T13:00,10.5,100,3.23,1,0.00
2016-10-31T14:00,10.5,100,2.86,1,0.00
2016-10-31T15:00,10.6,100,2.70,1,0.00
2016-10-31T16:00,10.5,100,2.61,1,0.00
2016-10-31T17:00,10.5,100,2.60,1,0.00
2016-10-31T18:00,10.6,100,2.77,0,0.00
2016-10-31T19:00,10.6,100,2.94,0,0.00
2016-10-31T20:00,10.6,100,3.81,0,0.00
2016-10-31T21:00,10.7,100,5.22,0,0.00
2016-10-31T22:00,10.8,100,5.66,0,0.00
2016-10-31T23:00,10.5,100,5.87,0,0.00
2016-11-01T00:00,10.0,100,7.04,0,0.00
2016-11-01T01:00,9.8,100,7.14,0,0.00
2016-11-01T02:00,9.5,100,7.19,0,0.00
2016-11-01T03:00,9.4,87,7.17,0,0.00
2016-11-01T04:00,9.1,66,6.96,0,0.00
2016-11-01T05:00,8.9,57,6.92,0,0.00
2016-11-01T06:00,8.6,58,7.51,0,0.00
2016-11-01T07:00,8.1,49,7.64,0,0.00
2016-11-01T08:00,8.0,53,7.72,0,0.00
2016-11-01T09:00,8.0,47,7.66,1,0.00
2016-11-01T10:00,7.7,56,7.25,1,272.60
2016-11-01T11:00,7.9,73,7.18,1,3600.00
2016-11-01T12:00,7.9,52,7.88,1,3600.00
2016-11-01T13:00,8.0,51,8.38,1,3600.00
2016-11-01T14:00,8.4,48,8.48,1,3600.00
2016-11-01T15:00,8.0,62,8.06,1,3600.00
2016-11-01T16:00,7.9,46,7.50,1,3600.00
2016-11-01T17:00,7.6,74,7.41,1,3531.41
2016-11-01T18:00,7.6,90,7.57,0,0.00
2016-11-01T19:00,7.6,72,7.60,0,0.00
2016-11-01T20:00,7.5,79,7.67,0,0.00
2016-11-01T21:00,7.5,85,7.20,0,0.00
2016-11-01T22:00,7.4,71,6.80,0,0.00
2016-11-01T23:00,7.5,82,6.49,0,0.00
2016-11-02T00:00,7.1,57,5.82,0,0.00
2016-11-02T01:00,7.0,56,5.63,0,0.00
2016-11-02T02:00,6.8,64,5.70,0,0.00
2016-11-02T03:00,6.7,100,5.71,0,0.00
2016-11-02T04:00,6.4,88,5.16,0,0.00
2016-11-02T05:00,6.3,82,4.49,0,0.00
2016-11-02T06:00,6.2,66,3.86,0,0.00
2016-11-02T07:00,6.3,47,3.36,0,0.00
2016-11-02T08:00,6.1,6,2.86,0,0.00
2016-11-02T09:00,5.5,2,2.37,1,0.00
2016-11-02T10:00,5.5,1,2.10,1,770.15
2016-11-02T11:00,6.1,0,1.77,1,3600.00
2016-11-02T12:00,6.7,5,1.20,1,3600.00
2016-11-02T13:00,7.0,4,0.85,1,3600.00
2016-11-02T14:00,7.3,7,0.91,1,3600.00
2016-11-02T15:00,7.5,8,1.55,1,3600.00
2016-11-02T16:00,7.3,2,2.24,1,3600.00
2016-11-02T17:00,6.6,0,2.60,1,3359.31
2016-11-02T18:00,5.6,0,2.63,0,0.00
